,ds,y
13438,2017-06-16 15:50:00,21.0
13439,2017-06-16 15:55:00,21.7
13440,2017-06-16 16:00:00,22.3
13441,2017-06-16 16:05:00,23.0
13442,2017-06-16 16:10:00,23.8
13443,2017-06-16 16:15:00,24.3
13444,2017-06-16 16:20:00,25.1
13445,2017-06-16 16:25:00,26.0
13446,2017-06-16 16:30:00,26.7
13447,2017-06-16 16:35:00,27.6
13448,2017-06-16 16:40:00,28.2
13449,2017-06-16 16:45:00,29.0
13450,2017-06-16 16:50:00,29.5
13451,2017-06-16 16:55:00,30.1
13452,2017-06-16 17:00:00,30.6
13453,2017-06-16 17:05:00,31.3
13454,2017-06-16 17:10:00,31.9
13455,2017-06-16 17:15:00,32.5
13456,2017-06-16 17:20:00,32.9
13457,2017-06-16 17:25:00,33.6
13458,2017-06-16 17:30:00,34.0
13459,2017-06-16 17:35:00,34.7
13460,2017-06-16 17:40:00,35.5
13461,2017-06-16 17:45:00,36.2
13462,2017-06-16 17:50:00,37.0
13463,2017-06-16 17:55:00,37.3
13464,2017-06-16 18:00:00,37.6
13465,2017-06-16 18:05:00,38.1
13466,2017-06-16 18:10:00,38.5
13467,2017-06-16 18:15:00,39.3
13468,2017-06-16 18:20:00,40.3
13469,2017-06-16 18:25:00,40.9
13470,2017-06-16 18:30:00,41.3
13471,2017-06-16 18:35:00,41.8
13472,2017-06-16 18:40:00,42.3
13473,2017-06-16 18:45:00,42.6
13474,2017-06-16 18:50:00,43.1
13475,2017-06-16 18:55:00,43.5
13476,2017-06-16 19:00:00,43.8
13477,2017-06-16 19:05:00,44.1
13478,2017-06-16 19:10:00,44.3
13479,2017-06-16 19:15:00,44.4
13480,2017-06-16 19:20:00,45.1
13481,2017-06-16 19:25:00,45.5
13482,2017-06-16 19:30:00,45.7
13483,2017-06-16 19:35:00,45.9
13484,2017-06-16 19:40:00,46.2
13485,2017-06-16 19:45:00,46.2
13486,2017-06-16 19:50:00,46.1
13487,2017-06-16 19:55:00,46.4
13488,2017-06-16 20:00:00,46.3
13489,2017-06-16 20:05:00,46.5
13490,2017-06-16 20:10:00,46.9
13491,2017-06-16 20:15:00,47.2
13492,2017-06-16 20:20:00,47.2
13493,2017-06-16 20:25:00,47.1
13494,2017-06-16 20:30:00,47.7
13495,2017-06-16 20:35:00,48.0
13496,2017-06-16 20:40:00,47.3
13497,2017-06-16 20:45:00,45.6
13498,2017-06-16 20:50:00,44.6
13499,2017-06-16 20:55:00,44.2
13500,2017-06-16 21:00:00,43.4
13501,2017-06-16 21:05:00,43.1
13502,2017-06-16 21:10:00,43.6
13503,2017-06-16 21:15:00,44.3
13504,2017-06-16 21:20:00,44.8
13505,2017-06-16 21:25:00,42.7
13506,2017-06-16 21:30:00,43.1
13507,2017-06-16 21:35:00,45.3
13508,2017-06-16 21:40:00,45.8
13509,2017-06-16 21:45:00,46.1
13510,2017-06-16 21:50:00,45.8
13511,2017-06-16 21:55:00,46.1
13512,2017-06-16 22:00:00,46.4
13513,2017-06-16 22:05:00,46.3
13514,2017-06-16 22:10:00,46.0
13515,2017-06-16 22:15:00,46.0
13516,2017-06-16 22:20:00,46.0
13517,2017-06-16 22:25:00,45.7
13518,2017-06-16 22:30:00,45.7
13519,2017-06-16 22:35:00,45.5
13520,2017-06-16 22:40:00,45.4
13521,2017-06-16 22:45:00,44.8
13522,2017-06-16 22:50:00,45.0
13523,2017-06-16 22:55:00,44.7
13524,2017-06-16 23:00:00,44.4
13525,2017-06-16 23:05:00,44.1
13526,2017-06-16 23:10:00,43.7
13527,2017-06-16 23:15:00,43.6
13528,2017-06-16 23:20:00,43.0
13529,2017-06-16 23:25:00,42.6
13530,2017-06-16 23:30:00,42.2
13531,2017-06-16 23:35:00,42.1
13532,2017-06-16 23:40:00,41.7
13533,2017-06-16 23:45:00,41.1
13534,2017-06-16 23:50:00,40.9
13535,2017-06-16 23:55:00,40.3
13536,2017-06-17 00:00:00,39.8
13537,2017-06-17 00:05:00,39.3
13538,2017-06-17 00:10:00,39.0
13539,2017-06-17 00:15:00,38.0
13540,2017-06-17 00:20:00,37.5
13541,2017-06-17 00:25:00,37.2
13542,2017-06-17 00:30:00,36.7
13543,2017-06-17 00:35:00,36.1
13544,2017-06-17 00:40:00,35.7
13545,2017-06-17 00:45:00,35.1
13546,2017-06-17 00:50:00,34.5
13547,2017-06-17 00:55:00,34.2
13548,2017-06-17 01:00:00,33.2
13549,2017-06-17 01:05:00,32.4
13550,2017-06-17 01:10:00,31.7
13551,2017-06-17 01:15:00,30.7
13552,2017-06-17 01:20:00,30.0
13553,2017-06-17 01:25:00,28.9
13554,2017-06-17 01:30:00,27.8
13555,2017-06-17 01:35:00,26.9
13556,2017-06-17 01:40:00,26.2
13557,2017-06-17 01:45:00,25.6
13558,2017-06-17 01:50:00,25.1
13559,2017-06-17 01:55:00,24.7
13560,2017-06-17 02:00:00,24.4
13561,2017-06-17 02:05:00,23.8
13562,2017-06-17 02:10:00,23.4
13563,2017-06-17 02:15:00,23.0
13564,2017-06-17 02:20:00,22.6
13565,2017-06-17 02:25:00,22.0
13566,2017-06-17 02:30:00,21.5
13567,2017-06-17 02:35:00,20.9
13568,2017-06-17 02:40:00,20.5
13569,2017-06-17 02:45:00,20.1
13570,2017-06-17 02:50:00,19.9
13571,2017-06-17 02:55:00,19.6
13572,2017-06-17 03:00:00,19.3
13573,2017-06-17 03:05:00,19.0
13574,2017-06-17 03:10:00,18.7
13575,2017-06-17 03:15:00,18.5
13576,2017-06-17 03:20:00,18.2
13577,2017-06-17 03:25:00,18.0
13578,2017-06-17 03:30:00,17.8
13579,2017-06-17 03:35:00,17.6
13580,2017-06-17 03:40:00,17.5
13581,2017-06-17 03:45:00,17.3
13582,2017-06-17 03:50:00,17.2
13583,2017-06-17 03:55:00,17.1
13584,2017-06-17 04:00:00,17.0
13585,2017-06-17 04:05:00,16.9
13586,2017-06-17 04:10:00,16.8
13587,2017-06-17 04:15:00,16.7
13588,2017-06-17 04:20:00,16.5
13589,2017-06-17 04:25:00,16.5
13590,2017-06-17 04:30:00,16.4
13591,2017-06-17 04:35:00,16.4
13592,2017-06-17 04:40:00,16.4
13593,2017-06-17 04:45:00,16.3
13594,2017-06-17 04:50:00,16.2
13595,2017-06-17 04:55:00,16.2
13596,2017-06-17 05:00:00,16.2
13597,2017-06-17 05:05:00,16.1
13598,2017-06-17 05:10:00,16.1
13599,2017-06-17 05:15:00,16.0
13600,2017-06-17 05:20:00,15.9
13601,2017-06-17 05:25:00,15.9
13602,2017-06-17 05:30:00,15.8
13603,2017-06-17 05:35:00,15.8
13604,2017-06-17 05:40:00,15.8
13605,2017-06-17 05:45:00,16.0
13606,2017-06-17 05:50:00,16.0
13607,2017-06-17 05:55:00,15.9
13608,2017-06-17 06:00:00,16.0
13609,2017-06-17 06:05:00,15.9
13610,2017-06-17 06:10:00,15.6
13611,2017-06-17 06:15:00,15.5
13612,2017-06-17 06:20:00,15.4
13613,2017-06-17 06:25:00,15.4
13614,2017-06-17 06:30:00,15.3
13615,2017-06-17 06:35:00,15.2
13616,2017-06-17 06:40:00,15.3
13617,2017-06-17 06:45:00,15.2
13618,2017-06-17 06:50:00,14.9
13619,2017-06-17 06:55:00,14.9
13620,2017-06-17 07:00:00,14.9
13621,2017-06-17 07:05:00,14.8
13622,2017-06-17 07:10:00,14.6
13623,2017-06-17 07:15:00,14.3
13624,2017-06-17 07:20:00,14.4
13625,2017-06-17 07:25:00,14.4
13626,2017-06-17 07:30:00,14.3
13627,2017-06-17 07:35:00,14.4
13628,2017-06-17 07:40:00,14.4
13629,2017-06-17 07:45:00,14.4
13630,2017-06-17 07:50:00,14.3
13631,2017-06-17 07:55:00,14.1
13632,2017-06-17 08:00:00,14.1
13633,2017-06-17 08:05:00,14.1
13634,2017-06-17 08:10:00,14.0
13635,2017-06-17 08:15:00,14.0
13636,2017-06-17 08:20:00,14.0
13637,2017-06-17 08:25:00,13.9
13638,2017-06-17 08:30:00,13.7
13639,2017-06-17 08:35:00,13.7
13640,2017-06-17 08:40:00,13.8
13641,2017-06-17 08:45:00,13.7
13642,2017-06-17 08:50:00,13.6
13643,2017-06-17 08:55:00,13.8
13644,2017-06-17 09:00:00,13.7
13645,2017-06-17 09:05:00,13.8
13646,2017-06-17 09:10:00,13.7
13647,2017-06-17 09:15:00,13.6
13648,2017-06-17 09:20:00,13.5
13649,2017-06-17 09:25:00,13.5
13650,2017-06-17 09:30:00,13.6
13651,2017-06-17 09:35:00,13.6
13652,2017-06-17 09:40:00,13.7
13653,2017-06-17 09:45:00,13.6
13654,2017-06-17 09:50:00,13.5
13655,2017-06-17 09:55:00,13.5
13656,2017-06-17 10:00:00,13.6
13657,2017-06-17 10:05:00,13.6
13658,2017-06-17 10:10:00,13.4
13659,2017-06-17 10:15:00,13.4
13660,2017-06-17 10:20:00,13.4
13661,2017-06-17 10:25:00,13.4
13662,2017-06-17 10:30:00,13.3
13663,2017-06-17 10:35:00,13.1
13664,2017-06-17 10:40:00,13.1
13665,2017-06-17 10:45:00,13.1
13666,2017-06-17 10:50:00,13.0
13667,2017-06-17 10:55:00,12.9
13668,2017-06-17 11:00:00,12.9
13669,2017-06-17 11:05:00,12.8
13670,2017-06-17 11:10:00,12.6
13671,2017-06-17 11:15:00,12.4
13672,2017-06-17 11:20:00,12.2
13673,2017-06-17 11:25:00,12.3
13674,2017-06-17 11:30:00,12.4
13675,2017-06-17 11:35:00,12.4
13676,2017-06-17 11:40:00,12.2
13677,2017-06-17 11:45:00,12.2
13678,2017-06-17 11:50:00,12.1
13679,2017-06-17 11:55:00,12.1
13680,2017-06-17 12:00:00,11.9
13681,2017-06-17 12:05:00,11.9
13682,2017-06-17 12:10:00,12.1
13683,2017-06-17 12:15:00,12.0
13684,2017-06-17 12:20:00,11.9
13685,2017-06-17 12:25:00,11.9
13686,2017-06-17 12:30:00,12.0
13687,2017-06-17 12:35:00,11.9
13688,2017-06-17 12:40:00,12.0
13689,2017-06-17 12:45:00,11.9
13690,2017-06-17 12:50:00,11.8
13691,2017-06-17 12:55:00,11.8
13692,2017-06-17 13:00:00,11.8
13693,2017-06-17 13:05:00,11.8
13694,2017-06-17 13:10:00,11.8
13695,2017-06-17 13:15:00,11.9
13696,2017-06-17 13:20:00,11.9
13697,2017-06-17 13:25:00,12.1
13698,2017-06-17 13:30:00,12.1
13699,2017-06-17 13:35:00,12.1
13700,2017-06-17 13:40:00,12.1
13701,2017-06-17 13:45:00,12.2
13702,2017-06-17 13:50:00,12.5
13703,2017-06-17 13:55:00,12.8
13704,2017-06-17 14:00:00,13.2
13705,2017-06-17 14:05:00,13.5
13706,2017-06-17 14:10:00,13.8
13707,2017-06-17 14:15:00,13.9
13708,2017-06-17 14:20:00,14.3
13709,2017-06-17 14:25:00,14.6
13710,2017-06-17 14:30:00,14.9
13711,2017-06-17 14:35:00,15.1
13712,2017-06-17 14:40:00,15.4
13713,2017-06-17 14:45:00,15.6
13714,2017-06-17 14:50:00,16.1
13715,2017-06-17 14:55:00,16.4
13716,2017-06-17 15:00:00,16.8
13717,2017-06-17 15:05:00,17.4
13718,2017-06-17 15:10:00,17.9
13719,2017-06-17 15:15:00,18.6
13720,2017-06-17 15:20:00,19.3
13721,2017-06-17 15:25:00,19.9
13722,2017-06-17 15:30:00,20.4
13723,2017-06-17 15:35:00,21.0
13724,2017-06-17 15:40:00,21.6
13725,2017-06-17 15:45:00,21.4
13726,2017-06-17 15:50:00,20.9
13727,2017-06-17 15:55:00,21.5
13728,2017-06-17 16:00:00,21.8
13729,2017-06-17 16:05:00,20.8
13730,2017-06-17 16:10:00,21.0
13731,2017-06-17 16:15:00,21.1
13732,2017-06-17 16:20:00,21.7
13733,2017-06-17 16:25:00,22.7
13734,2017-06-17 16:30:00,23.9
13735,2017-06-17 16:35:00,26.8
13736,2017-06-17 16:40:00,27.8
13737,2017-06-17 16:45:00,28.9
13738,2017-06-17 16:50:00,29.4
13739,2017-06-17 16:55:00,29.9
13740,2017-06-17 17:00:00,31.8
13741,2017-06-17 17:05:00,32.4
13742,2017-06-17 17:10:00,33.6
13743,2017-06-17 17:15:00,34.3
13744,2017-06-17 17:20:00,34.7
13745,2017-06-17 17:25:00,35.3
13746,2017-06-17 17:30:00,36.2
13747,2017-06-17 17:35:00,36.7
13748,2017-06-17 17:40:00,37.3
13749,2017-06-17 17:45:00,38.5
13750,2017-06-17 17:50:00,39.1
13751,2017-06-17 17:55:00,38.9
13752,2017-06-17 18:00:00,39.8
13753,2017-06-17 18:05:00,40.4
13754,2017-06-17 18:10:00,41.0
13755,2017-06-17 18:15:00,41.8
13756,2017-06-17 18:20:00,41.8
13757,2017-06-17 18:25:00,42.4
13758,2017-06-17 18:30:00,43.2
13759,2017-06-17 18:35:00,43.9
13760,2017-06-17 18:40:00,44.1
13761,2017-06-17 18:45:00,44.4
13762,2017-06-17 18:50:00,44.9
13763,2017-06-17 18:55:00,44.9
13764,2017-06-17 19:00:00,44.9
13765,2017-06-17 19:05:00,45.2
13766,2017-06-17 19:10:00,45.5
13767,2017-06-17 19:15:00,46.5
13768,2017-06-17 19:20:00,46.3
13769,2017-06-17 19:25:00,46.5
13770,2017-06-17 19:30:00,46.3
13771,2017-06-17 19:35:00,46.5
13772,2017-06-17 19:40:00,46.8
13773,2017-06-17 19:45:00,47.3
13774,2017-06-17 19:50:00,48.1
13775,2017-06-17 19:55:00,48.2
13776,2017-06-17 20:00:00,47.9
13777,2017-06-17 20:05:00,48.1
13778,2017-06-17 20:10:00,48.0
13779,2017-06-17 20:15:00,48.4
13780,2017-06-17 20:20:00,48.2
13781,2017-06-17 20:25:00,48.5
13782,2017-06-17 20:30:00,48.2
13783,2017-06-17 20:35:00,48.9
13784,2017-06-17 20:40:00,49.1
13785,2017-06-17 20:45:00,48.9
13786,2017-06-17 20:50:00,48.7
13787,2017-06-17 20:55:00,48.6
13788,2017-06-17 21:00:00,48.9
13789,2017-06-17 21:05:00,48.8
13790,2017-06-17 21:10:00,49.1
13791,2017-06-17 21:15:00,49.1
13792,2017-06-17 21:20:00,48.8
13793,2017-06-17 21:25:00,49.8
13794,2017-06-17 21:30:00,48.8
13795,2017-06-17 21:35:00,48.9
13796,2017-06-17 21:40:00,49.1
13797,2017-06-17 21:45:00,49.0
13798,2017-06-17 21:50:00,48.9
13799,2017-06-17 21:55:00,48.8
13800,2017-06-17 22:00:00,48.4
13801,2017-06-17 22:05:00,48.5
13802,2017-06-17 22:10:00,48.5
13803,2017-06-17 22:15:00,47.7
13804,2017-06-17 22:20:00,47.1
13805,2017-06-17 22:25:00,47.6
13806,2017-06-17 22:30:00,46.9
13807,2017-06-17 22:35:00,47.3
13808,2017-06-17 22:40:00,46.2
13809,2017-06-17 22:45:00,46.1
13810,2017-06-17 22:50:00,46.4
13811,2017-06-17 22:55:00,46.1
13812,2017-06-17 23:00:00,45.4
13813,2017-06-17 23:05:00,45.6
13814,2017-06-17 23:10:00,45.1
13815,2017-06-17 23:15:00,44.5
13816,2017-06-17 23:20:00,44.2
13817,2017-06-17 23:25:00,44.0
13818,2017-06-17 23:30:00,43.5
13819,2017-06-17 23:35:00,43.3
13820,2017-06-17 23:40:00,42.7
13821,2017-06-17 23:45:00,42.2
13822,2017-06-17 23:50:00,42.3
13823,2017-06-17 23:55:00,41.8
13824,2017-06-18 00:00:00,40.8
13825,2017-06-18 00:05:00,40.3
13826,2017-06-18 00:10:00,39.7
13827,2017-06-18 00:15:00,39.8
13828,2017-06-18 00:20:00,39.2
13829,2017-06-18 00:25:00,39.0
13830,2017-06-18 00:30:00,38.4
13831,2017-06-18 00:35:00,37.9
13832,2017-06-18 00:40:00,37.1
13833,2017-06-18 00:45:00,36.8
13834,2017-06-18 00:50:00,35.8
13835,2017-06-18 00:55:00,35.6
13836,2017-06-18 01:00:00,34.8
13837,2017-06-18 01:05:00,33.9
13838,2017-06-18 01:10:00,33.4
13839,2017-06-18 01:15:00,32.8
13840,2017-06-18 01:20:00,31.8
13841,2017-06-18 01:25:00,30.9
13842,2017-06-18 01:30:00,29.7
13843,2017-06-18 01:35:00,29.0
13844,2017-06-18 01:40:00,28.2
13845,2017-06-18 01:45:00,27.6
13846,2017-06-18 01:50:00,27.0
13847,2017-06-18 01:55:00,26.3
13848,2017-06-18 02:00:00,25.8
13849,2017-06-18 02:05:00,25.3
13850,2017-06-18 02:10:00,24.7
13851,2017-06-18 02:15:00,24.4
13852,2017-06-18 02:20:00,24.0
13853,2017-06-18 02:25:00,23.6
13854,2017-06-18 02:30:00,23.2
13855,2017-06-18 02:35:00,22.5
13856,2017-06-18 02:40:00,22.1
13857,2017-06-18 02:45:00,21.8
13858,2017-06-18 02:50:00,21.5
13859,2017-06-18 02:55:00,21.2
13860,2017-06-18 03:00:00,20.9
13861,2017-06-18 03:05:00,20.7
13862,2017-06-18 03:10:00,20.5
13863,2017-06-18 03:15:00,20.3
13864,2017-06-18 03:20:00,20.0
13865,2017-06-18 03:25:00,19.7
13866,2017-06-18 03:30:00,19.3
13867,2017-06-18 03:35:00,19.0
13868,2017-06-18 03:40:00,18.7
13869,2017-06-18 03:45:00,18.6
13870,2017-06-18 03:50:00,18.6
13871,2017-06-18 03:55:00,18.5
13872,2017-06-18 04:00:00,18.2
13873,2017-06-18 04:05:00,18.2
13874,2017-06-18 04:10:00,18.3
13875,2017-06-18 04:15:00,18.1
13876,2017-06-18 04:20:00,17.8
13877,2017-06-18 04:25:00,17.8
13878,2017-06-18 04:30:00,17.7
13879,2017-06-18 04:35:00,17.6
13880,2017-06-18 04:40:00,17.7
13881,2017-06-18 04:45:00,17.8
13882,2017-06-18 04:50:00,17.7
13883,2017-06-18 04:55:00,17.6
13884,2017-06-18 05:00:00,17.6
13885,2017-06-18 05:05:00,17.7
13886,2017-06-18 05:10:00,17.6
13887,2017-06-18 05:15:00,17.8
13888,2017-06-18 05:20:00,17.8
13889,2017-06-18 05:25:00,17.5
13890,2017-06-18 05:30:00,17.1
13891,2017-06-18 05:35:00,16.9
13892,2017-06-18 05:40:00,16.7
13893,2017-06-18 05:45:00,16.6
13894,2017-06-18 05:50:00,16.5
13895,2017-06-18 05:55:00,16.4
13896,2017-06-18 06:00:00,16.4
13897,2017-06-18 06:05:00,16.4
13898,2017-06-18 06:10:00,16.4
13899,2017-06-18 06:15:00,16.5
13900,2017-06-18 06:20:00,16.3
13901,2017-06-18 06:25:00,16.2
13902,2017-06-18 06:30:00,16.1
13903,2017-06-18 06:35:00,16.0
13904,2017-06-18 06:40:00,16.0
13905,2017-06-18 06:45:00,15.9
13906,2017-06-18 06:50:00,16.0
13907,2017-06-18 06:55:00,15.9
13908,2017-06-18 07:00:00,15.9
13909,2017-06-18 07:05:00,15.9
13910,2017-06-18 07:10:00,15.8
13911,2017-06-18 07:15:00,15.7
13912,2017-06-18 07:20:00,15.8
13913,2017-06-18 07:25:00,15.7
13914,2017-06-18 07:30:00,15.8
13915,2017-06-18 07:35:00,15.7
13916,2017-06-18 07:40:00,15.8
13917,2017-06-18 07:45:00,15.7
13918,2017-06-18 07:50:00,15.7
13919,2017-06-18 07:55:00,15.6
13920,2017-06-18 08:00:00,15.5
13921,2017-06-18 08:05:00,15.6
13922,2017-06-18 08:10:00,15.6
13923,2017-06-18 08:15:00,15.6
13924,2017-06-18 08:20:00,15.4
13925,2017-06-18 08:25:00,15.4
13926,2017-06-18 08:30:00,15.5
13927,2017-06-18 08:35:00,15.6
13928,2017-06-18 08:40:00,15.6
13929,2017-06-18 08:45:00,15.6
13930,2017-06-18 08:50:00,15.4
13931,2017-06-18 08:55:00,15.3
13932,2017-06-18 09:00:00,15.3
13933,2017-06-18 09:05:00,15.3
13934,2017-06-18 09:10:00,15.1
13935,2017-06-18 09:15:00,14.9
13936,2017-06-18 09:20:00,14.9
13937,2017-06-18 09:25:00,14.9
13938,2017-06-18 09:30:00,14.8
13939,2017-06-18 09:35:00,14.8
13940,2017-06-18 09:40:00,14.6
13941,2017-06-18 09:45:00,14.4
13942,2017-06-18 09:50:00,14.3
13943,2017-06-18 09:55:00,14.1
13944,2017-06-18 10:00:00,14.1
13945,2017-06-18 10:05:00,13.9
13946,2017-06-18 10:10:00,13.8
13947,2017-06-18 10:15:00,13.8
13948,2017-06-18 10:20:00,13.8
13949,2017-06-18 10:25:00,13.8
13950,2017-06-18 10:30:00,13.8
13951,2017-06-18 10:35:00,13.7
13952,2017-06-18 10:40:00,13.6
13953,2017-06-18 10:45:00,13.6
13954,2017-06-18 10:50:00,13.7
13955,2017-06-18 10:55:00,13.6
13956,2017-06-18 11:00:00,13.6
13957,2017-06-18 11:05:00,13.7
13958,2017-06-18 11:10:00,13.7
13959,2017-06-18 11:15:00,13.6
13960,2017-06-18 11:20:00,13.5
13961,2017-06-18 11:25:00,13.5
13962,2017-06-18 11:30:00,13.6
13963,2017-06-18 11:35:00,13.6
13964,2017-06-18 11:40:00,13.4
13965,2017-06-18 11:45:00,13.5
13966,2017-06-18 11:50:00,13.6
13967,2017-06-18 11:55:00,13.6
13968,2017-06-18 12:00:00,13.5
13969,2017-06-18 12:05:00,13.7
13970,2017-06-18 12:10:00,13.9
13971,2017-06-18 12:15:00,14.1
13972,2017-06-18 12:20:00,14.2
13973,2017-06-18 12:25:00,14.3
13974,2017-06-18 12:30:00,14.3
13975,2017-06-18 12:35:00,14.2
13976,2017-06-18 12:40:00,14.0
13977,2017-06-18 12:45:00,14.0
13978,2017-06-18 12:50:00,14.0
13979,2017-06-18 12:55:00,14.0
13980,2017-06-18 13:00:00,14.2
13981,2017-06-18 13:05:00,14.2
13982,2017-06-18 13:10:00,14.1
13983,2017-06-18 13:15:00,14.2
13984,2017-06-18 13:20:00,14.3
13985,2017-06-18 13:25:00,14.4
13986,2017-06-18 13:30:00,14.4
13987,2017-06-18 13:35:00,14.5
13988,2017-06-18 13:40:00,14.5
13989,2017-06-18 13:45:00,14.6
13990,2017-06-18 13:50:00,14.8
13991,2017-06-18 13:55:00,14.8
13992,2017-06-18 14:00:00,15.0
13993,2017-06-18 14:05:00,15.1
13994,2017-06-18 14:10:00,15.3
13995,2017-06-18 14:15:00,15.4
13996,2017-06-18 14:20:00,15.6
13997,2017-06-18 14:25:00,15.8
13998,2017-06-18 14:30:00,16.1
13999,2017-06-18 14:35:00,16.3
14000,2017-06-18 14:40:00,16.7
14001,2017-06-18 14:45:00,17.1
14002,2017-06-18 14:50:00,17.4
14003,2017-06-18 14:55:00,17.9
14004,2017-06-18 15:00:00,18.3
14005,2017-06-18 15:05:00,18.8
14006,2017-06-18 15:10:00,19.4
14007,2017-06-18 15:15:00,19.8
14008,2017-06-18 15:20:00,20.5
14009,2017-06-18 15:25:00,21.2
14010,2017-06-18 15:30:00,21.9
14011,2017-06-18 15:35:00,22.6
14012,2017-06-18 15:40:00,23.4
14013,2017-06-18 15:45:00,24.2
14014,2017-06-18 15:50:00,24.9
14015,2017-06-18 15:55:00,25.7
14016,2017-06-18 16:00:00,26.5
14017,2017-06-18 16:05:00,27.2
14018,2017-06-18 16:10:00,28.0
14019,2017-06-18 16:15:00,28.8
14020,2017-06-18 16:20:00,29.7
14021,2017-06-18 16:25:00,30.1
14022,2017-06-18 16:30:00,30.9
14023,2017-06-18 16:35:00,31.6
14024,2017-06-18 16:40:00,32.5
14025,2017-06-18 16:45:00,33.1
14026,2017-06-18 16:50:00,33.8
14027,2017-06-18 16:55:00,34.4
14028,2017-06-18 17:00:00,35.2
14029,2017-06-18 17:05:00,35.8
14030,2017-06-18 17:10:00,36.6
14031,2017-06-18 17:15:00,37.3
14032,2017-06-18 17:20:00,38.0
14033,2017-06-18 17:25:00,38.5
14034,2017-06-18 17:30:00,39.2
14035,2017-06-18 17:35:00,40.0
14036,2017-06-18 17:40:00,40.4
14037,2017-06-18 17:45:00,41.0
14038,2017-06-18 17:50:00,41.4
14039,2017-06-18 17:55:00,41.9
14040,2017-06-18 18:00:00,42.5
14041,2017-06-18 18:05:00,42.9
14042,2017-06-18 18:10:00,43.6
14043,2017-06-18 18:15:00,44.3
14044,2017-06-18 18:20:00,44.8
14045,2017-06-18 18:25:00,44.9
14046,2017-06-18 18:30:00,45.6
14047,2017-06-18 18:35:00,45.9
14048,2017-06-18 18:40:00,46.4
14049,2017-06-18 18:45:00,46.9
14050,2017-06-18 18:50:00,47.2
14051,2017-06-18 18:55:00,48.0
14052,2017-06-18 19:00:00,48.0
14053,2017-06-18 19:05:00,48.4
14054,2017-06-18 19:10:00,48.5
14055,2017-06-18 19:15:00,48.5
14056,2017-06-18 19:20:00,48.7
14057,2017-06-18 19:25:00,49.2
14058,2017-06-18 19:30:00,49.3
14059,2017-06-18 19:35:00,49.5
14060,2017-06-18 19:40:00,49.6
14061,2017-06-18 19:45:00,49.7
14062,2017-06-18 19:50:00,49.9
14063,2017-06-18 19:55:00,50.2
14064,2017-06-18 20:00:00,50.8
14065,2017-06-18 20:05:00,50.8
14066,2017-06-18 20:10:00,50.9
14067,2017-06-18 20:15:00,50.6
14068,2017-06-18 20:20:00,51.3
14069,2017-06-18 20:25:00,51.3
14070,2017-06-18 20:30:00,51.1
14071,2017-06-18 20:35:00,51.1
14072,2017-06-18 20:40:00,51.5
14073,2017-06-18 20:45:00,51.9
14074,2017-06-18 20:50:00,51.9
14075,2017-06-18 20:55:00,52.0
14076,2017-06-18 21:00:00,51.9
14077,2017-06-18 21:05:00,51.6
14078,2017-06-18 21:10:00,51.8
14079,2017-06-18 21:15:00,51.9
14080,2017-06-18 21:20:00,52.0
14081,2017-06-18 21:25:00,52.3
14082,2017-06-18 21:30:00,51.8
14083,2017-06-18 21:35:00,52.1
14084,2017-06-18 21:40:00,52.0
14085,2017-06-18 21:45:00,51.8
14086,2017-06-18 21:50:00,51.7
14087,2017-06-18 21:55:00,51.6
14088,2017-06-18 22:00:00,51.3
14089,2017-06-18 22:05:00,51.2
14090,2017-06-18 22:10:00,51.1
14091,2017-06-18 22:15:00,51.2
14092,2017-06-18 22:20:00,51.0
14093,2017-06-18 22:25:00,50.6
14094,2017-06-18 22:30:00,50.2
14095,2017-06-18 22:35:00,49.7
14096,2017-06-18 22:40:00,49.7
14097,2017-06-18 22:45:00,49.3
14098,2017-06-18 22:50:00,49.4
14099,2017-06-18 22:55:00,48.5
14100,2017-06-18 23:00:00,48.3
14101,2017-06-18 23:05:00,48.0
14102,2017-06-18 23:10:00,47.3
14103,2017-06-18 23:15:00,46.8
14104,2017-06-18 23:20:00,46.5
14105,2017-06-18 23:25:00,46.3
14106,2017-06-18 23:30:00,46.0
14107,2017-06-18 23:35:00,45.9
14108,2017-06-18 23:40:00,45.6
14109,2017-06-18 23:45:00,45.5
14110,2017-06-18 23:50:00,44.6
14111,2017-06-18 23:55:00,44.5
14112,2017-06-19 00:00:00,44.9
14113,2017-06-19 00:05:00,44.2
14114,2017-06-19 00:10:00,43.9
14115,2017-06-19 00:15:00,43.8
14116,2017-06-19 00:20:00,43.2
14117,2017-06-19 00:25:00,43.2
14118,2017-06-19 00:30:00,42.5
14119,2017-06-19 00:35:00,41.7
14120,2017-06-19 00:40:00,41.1
14121,2017-06-19 00:45:00,40.3
14122,2017-06-19 00:50:00,39.6
14123,2017-06-19 00:55:00,38.9
14124,2017-06-19 01:00:00,38.2
14125,2017-06-19 01:05:00,37.5
14126,2017-06-19 01:10:00,36.7
14127,2017-06-19 01:15:00,36.3
14128,2017-06-19 01:20:00,35.6
14129,2017-06-19 01:25:00,34.6
14130,2017-06-19 01:30:00,33.7
14131,2017-06-19 01:35:00,32.7
14132,2017-06-19 01:40:00,32.0
14133,2017-06-19 01:45:00,31.5
14134,2017-06-19 01:50:00,30.9
14135,2017-06-19 01:55:00,30.4
14136,2017-06-19 02:00:00,30.1
